# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  167       6.603839951025e-10       1.287772065883e-13      -5.831975549674e-12       0.000000000000e+00       2.429441342502e-12       4.872716190809e-13      -2.904167557066e-15 
  168       6.641865512315e-10       1.273564704210e-13      -5.777197011281e-12       0.000000000000e+00       2.387368614865e-12       4.806787024195e-13      -2.841748451860e-15 
  169       6.679415079356e-10       1.259129605474e-13      -5.718714499832e-12       0.000000000000e+00       2.346268821727e-12       4.741850604375e-13      -2.779220262318e-15 
  170       6.716476878963e-10       1.244496708870e-13      -5.656518683060e-12       0.000000000000e+00       2.306124985819e-12       4.677916376988e-13      -2.716658381185e-15 
  171       6.753038953537e-10       1.229697173565e-13      -5.590602473025e-12       0.000000000000e+00       2.266916913320e-12       4.614990951487e-13      -2.654140211939e-15 
  172       6.789089158172e-10       1.214763394177e-13      -5.520961065963e-12       0.000000000000e+00       2.228621131598e-12       4.553078037664e-13      -2.591745185988e-15 
  173       6.824615157775e-10       1.199729016258e-13      -5.447591982134e-12       0.000000000000e+00       2.191210826955e-12       4.492178382177e-13      -2.529554779863e-15 
  174       6.859604424181e-10       1.184628951768e-13      -5.370495105673e-12       0.000000000000e+00       2.154655782371e-12       4.432289705071e-13      -2.467652532413e-15 
  175       6.894044233266e-10       1.169499394558e-13      -5.289672724441e-12       0.000000000000e+00       2.118922315247e-12       4.373406636304e-13      -2.406124062002e-15 
  176       6.927921662061e-10       1.154377835849e-13      -5.205129569871e-12       0.000000000000e+00       2.083973215145e-12       4.315520652270e-13      -2.345057083701e-15 
  177       6.961223585872e-10       1.139303079707e-13      -5.116872856819e-12       0.000000000000e+00       2.049767681539e-12       4.258620012326e-13      -2.284541426486e-15 
  178       6.993936675390e-10       1.124315258528e-13      -5.024912323416e-12       0.000000000000e+00       2.016261261551e-12       4.202689695311e-13      -2.224669050430e-15 
  179       7.026047393807e-10       1.109455848514e-13      -4.929260270913e-12       0.000000000000e+00       1.983405787700e-12       4.147711336075e-13      -2.165534063901e-15 
  180       7.057542878765e-10       1.094766211140e-13      -4.829930261632e-12       0.000000000000e+00       1.951159034226e-12       4.093667513715e-13      -2.107214819554e-15 
  181       7.088413672615e-10       1.080283055576e-13      -4.726933013822e-12       0.000000000000e+00       1.919514674462e-12       4.040555130055e-13      -2.049718574937e-15 
  182       7.118651204147e-10       1.066042644471e-13      -4.620280256255e-12       0.000000000000e+00       1.888474590713e-12       3.988372975178e-13      -1.993032455832e-15 
  183       7.148246923628e-10       1.052082245524e-13      -4.509986075464e-12       0.000000000000e+00       1.858039343390e-12       3.937117424171e-13      -1.937140933698e-15 
  184       7.177192303181e-10       1.038440141535e-13      -4.396066950648e-12       0.000000000000e+00       1.828208144547e-12       3.886782389674e-13      -1.882025776858e-15 
  185       7.205478837155e-10       1.025155640461e-13      -4.278541788580e-12       0.000000000000e+00       1.798978831426e-12       3.837359274437e-13      -1.827666001681e-15 
  186       7.233098042503e-10       1.012269085459e-13      -4.157431958515e-12       0.000000000000e+00       1.770347839988e-12       3.788836923872e-13      -1.774037823775e-15 
  187       7.260041459151e-10       9.998218649379e-14      -4.032761327096e-12       0.000000000000e+00       1.742310178459e-12       3.741201578600e-13      -1.721114609170e-15 
  188       7.286300650379e-10       9.878564226115e-14      -3.904556293260e-12       0.000000000000e+00       1.714859400869e-12       3.694436827013e-13      -1.668866825506e-15 
  189       7.311867203187e-10       9.764162675453e-14      -3.772845823146e-12       0.000000000000e+00       1.687987580588e-12       3.648523557817e-13      -1.617261993220e-15 
  190       7.336732728675e-10       9.655459842077e-14      -3.637661485003e-12       0.000000000000e+00       1.661685283867e-12       3.603439912592e-13      -1.566264636732e-15 
  191       7.360888862417e-10       9.552912425202e-14      -3.499037484095e-12       0.000000000000e+00       1.635941543378e-12       3.559161238342e-13      -1.515836235632e-15 
  192       7.384327264829e-10       9.456988079070e-14      -3.357010697609e-12       0.000000000000e+00       1.610743831754e-12       3.515660040045e-13      -1.465935175871e-15 
  193       7.407039621552e-10       9.368165513452e-14      -3.211620709562e-12       0.000000000000e+00       1.586078035125e-12       3.472905933211e-13      -1.416516700940e-15 
  194       7.429017643818e-10       9.286934594150e-14      -3.062909845707e-12       0.000000000000e+00       1.561928426663e-12       3.430865596430e-13      -1.367532863064e-15 
  195       7.450253068829e-10       9.213796443496e-14      -2.910923208443e-12       0.000000000000e+00       1.538277640114e-12       3.389502723926e-13      -1.318932474384e-15 
  196       7.470737660129e-10       9.149263540851e-14      -2.755708711717e-12       0.000000000000e+00       1.515106643347e-12       3.348777978112e-13      -1.270661058148e-15 
  197       7.490463207980e-10       9.093859823107e-14      -2.597317115935e-12       0.000000000000e+00       1.492394711882e-12       3.308648942138e-13      -1.222660799894e-15 
  198       7.509421529732e-10       9.048120785189e-14      -2.435802062868e-12       0.000000000000e+00       1.470119402440e-12       3.269070072449e-13      -1.174870498641e-15 
  199       7.527604470202e-10       9.012593580551e-14      -2.271220110559e-12       0.000000000000e+00       1.448256526476e-12       3.229992651332e-13      -1.127225518072e-15 
  200       7.545003902045e-10       8.987837121680e-14      -2.103630768229e-12       0.000000000000e+00       1.426780123719e-12       3.191364739474e-13      -1.079657737722e-15 
  201       7.561612315346e-10       8.974395608588e-14      -1.933093443320e-12       0.000000000000e+00       1.405667552072e-12       3.153141622563e-13      -1.032111164875e-15 
  202       7.577424632545e-10       8.972716798116e-14      -1.759657967008e-12       0.000000000000e+00       1.384915217501e-12       3.115318081339e-13      -9.845901144991e-16 
  203       7.592436524026e-10       8.983228083535e-14      -1.583373458448e-12       0.000000000000e+00       1.364523918024e-12       3.077898337815e-13      -9.371143807261e-16 
  204       7.606643832653e-10       9.006362563645e-14      -1.404291377425e-12       0.000000000000e+00       1.344493817082e-12       3.040885752073e-13      -8.897038829594e-16 
  205       7.620042575890e-10       9.042559064747e-14      -1.222465550131e-12       0.000000000000e+00       1.324824432194e-12       3.004282805834e-13      -8.423786633448e-16 
  206       7.632628947911e-10       9.092262162605e-14      -1.037952194953e-12       0.000000000000e+00       1.305514623624e-12       2.968091086029e-13      -7.951588842435e-16 
  207       7.644399321720e-10       9.155922204415e-14      -8.508099482454e-13       0.000000000000e+00       1.286562583034e-12       2.932311268363e-13      -7.480648257042e-16 
  208       7.655350251262e-10       9.233995330767e-14      -6.610998901178e-13       0.000000000000e+00       1.267965822153e-12       2.896943100884e-13      -7.011168829358e-16 
  209       7.665478473543e-10       9.326943497617e-14      -4.688855702115e-13       0.000000000000e+00       1.249721161432e-12       2.861985387555e-13      -6.543355637796e-16 
  210       7.674780910744e-10       9.435234498250e-14      -2.742330334819e-13       0.000000000000e+00       1.231824718709e-12       2.827435971815e-13      -6.077414861818e-16 
  211       7.683254672335e-10       9.559341985244e-14      -7.721084597870e-14       0.000000000000e+00       1.214271897867e-12       2.793291720152e-13      -5.613553756658e-16 
  212       7.690897057191e-10       9.699745492443e-14       1.221098793731e-13       0.000000000000e+00       1.197057377496e-12       2.759548505670e-13      -5.151980628049e-16 
  213       7.697705555709e-10       9.856930456915e-14       3.236554569925e-13       0.000000000000e+00       1.180175099553e-12       2.726201191657e-13      -4.692904806942e-16 
  214       7.703677851922e-10       1.003138824093e-13       5.273496028622e-13       0.000000000000e+00       1.163618258026e-12       2.693243615152e-13      -4.236536624238e-16 
  215       7.708811825617e-10       1.022361615390e-13       7.331134087471e-13       0.000000000000e+00       1.147379287590e-12       2.660668570513e-13      -3.783087385501e-16 
  216       7.713105554446e-10       1.043411747439e-13       9.408653164143e-13       0.000000000000e+00       1.131449852271e-12       2.628467792988e-13      -3.332769345693e-16 
  217       7.716557316045e-10       1.066340147205e-13       1.150521091852e-12       0.000000000000e+00       1.115820834109e-12       2.596631942278e-13      -2.885795683891e-16 
  218       7.719165590150e-10       1.091198342956e-13       1.361993799488e-12       0.000000000000e+00       1.100482321812e-12       2.565150586109e-13      -2.442380478015e-16 
  219       7.720929060709e-10       1.118038466468e-13       1.575193776412e-12       0.000000000000e+00       1.085423599425e-12       2.534012183800e-13      -2.002738679549e-16 
  220       7.721846618000e-10       1.146913255211e-13       1.790028606590e-12       0.000000000000e+00       1.070633134984e-12       2.503204069827e-13      -1.567086088267e-16 
  221       7.721917360748e-10       1.177876054555e-13       2.006403095088e-12       0.000000000000e+00       1.056098569183e-12       2.472712437396e-13      -1.135639326956e-16 
  222       7.721140598238e-10       1.210980819959e-13       2.224219242289e-12       0.000000000000e+00       1.041806704028e-12       2.442522322008e-13      -7.086158161437e-17 
  223       7.719515852428e-10       1.246282119173e-13       2.443376218112e-12       0.000000000000e+00       1.027743491506e-12       2.412617585026e-13      -2.862337488157e-17 
  224       7.717043056277e-10       1.283831451629e-13       2.663775631758e-12       0.000000000000e+00       1.013896754347e-12       2.382985063447e-13       1.313229173684e-17 
  225       7.713723158480e-10       1.323665939167e-13       2.885337770756e-12       0.000000000000e+00       1.000264566164e-12       2.353627349643e-13       5.440119316454e-17 
  226       7.709557561710e-10       1.365818912351e-13       3.107986356216e-12       0.000000000000e+00       9.868473882299e-13       2.324550801576e-13       9.518322381785e-17 
  227       7.704547932478e-10       1.410323521369e-13       3.331643328075e-12       0.000000000000e+00       9.736453809972e-13       2.295761443992e-13       1.354789722634e-16 
  228       7.698696203710e-10       1.457212729466e-13       3.556228831914e-12       0.000000000000e+00       9.606583992626e-13       2.267264961899e-13       1.752897320750e-16 
  229       7.692004577337e-10       1.506519306371e-13       3.781661205792e-12       0.000000000000e+00       9.478859873338e-13       2.239066694063e-13       2.146175126902e-16 
  230       7.684475526872e-10       1.558275821725e-13       4.007856967072e-12       0.000000000000e+00       9.353273741954e-13       2.211171626493e-13       2.534650502671e-16 
  231       7.676111799994e-10       1.612514638505e-13       4.234730799249e-12       0.000000000000e+00       9.229814686750e-13       2.183584385926e-13       2.918358185414e-16 
  232       7.666916421134e-10       1.669267906459e-13       4.462195538775e-12       0.000000000000e+00       9.108468546084e-13       2.156309233317e-13       3.297340396828e-16 
  233       7.656892694052e-10       1.728567555530e-13       4.690162161893e-12       0.000000000000e+00       8.989217860064e-13       2.129350057327e-13       3.671646951518e-16 
  234       7.646044204425e-10       1.790445289284e-13       4.918539771455e-12       0.000000000000e+00       8.872041822201e-13       2.102710367808e-13       4.041335365568e-16 
  235       7.634374822425e-10       1.854932578337e-13       5.147235583761e-12       0.000000000000e+00       8.756916231068e-13       2.076393289294e-13       4.406470965104e-16 
  236       7.621888705307e-10       1.922060653789e-13       5.376154915377e-12       0.000000000000e+00       8.643813441964e-13       2.050401554484e-13       4.767126994866e-16 
  237       7.608590299985e-10       1.991860500644e-13       5.605201169969e-12       0.000000000000e+00       8.532702318569e-13       2.024737497736e-13       5.123384726771e-16 
  238       7.594484345621e-10       2.064362851243e-13       5.834275825125e-12       0.000000000000e+00       8.423548184603e-13       1.999403048545e-13       5.475333568486e-16 
  239       7.579575876203e-10       2.139598178692e-13       6.063278419189e-12       0.000000000000e+00       8.316312775489e-13       1.974399725042e-13       5.823071171990e-16 
  240       7.563870223133e-10       2.217596690286e-13       6.292106538084e-12       0.000000000000e+00       8.210954190006e-13       1.949728627472e-13       6.166703542146e-16 
  241       7.547373017801e-10       2.298388320943e-13       6.520655802143e-12       0.000000000000e+00       8.107426841954e-13       1.925390431686e-13       6.506345145267e-16 
  242       7.530090194177e-10       2.382002726628e-13       6.748819852932e-12       0.000000000000e+00       8.005681411809e-13       1.901385382628e-13       6.842119017683e-16 
  243       7.512027991389e-10       2.468469277782e-13       6.976490340082e-12       0.000000000000e+00       7.905664798386e-13       1.877713287823e-13       7.174156874309e-16 
  244       7.493192956305e-10       2.557817052749e-13       7.203556908116e-12       0.000000000000e+00       7.807320070493e-13       1.854373510862e-13       7.502599217213e-16 
  245       7.473591946118e-10       2.650074831207e-13       7.429907183274e-12       0.000000000000e+00       7.710586418595e-13       1.831364964893e-13       7.827595444186e-16 
  246       7.453232130926e-10       2.745271087592e-13       7.655426760345e-12       0.000000000000e+00       7.615399106470e-13       1.808686106105e-13       8.149303957303e-16 
  247       7.432120996318e-10       2.843433984531e-13       7.879999189490e-12       0.000000000000e+00       7.521689422870e-13       1.786334927220e-13       8.467892271497e-16 
  248       7.410266345954e-10       2.944591366265e-13       8.103505963072e-12       0.000000000000e+00       7.429384633178e-13       1.764308950975e-13       8.783537123124e-16 
  249       7.387676304149e-10       3.048770752080e-13       8.325826502484e-12       0.000000000000e+00       7.338407931069e-13       1.742605223615e-13       9.096424578532e-16 
