# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2173       2.136619750578e-11       7.569221598443e-13      -3.714446511720e-13       5.425000789808e-15       2.616133981540e-16       5.105814834354e-17       7.112271328935e-18 
 2174       2.127892171644e-11       7.589901383480e-13      -3.712974981440e-13       5.417876822656e-15       2.610560478514e-16       5.061499501491e-17       7.152767511450e-18 
 2175       2.119209919422e-11       7.610485504896e-13      -3.713784073442e-13       5.410757017621e-15       2.605000230965e-16       5.017376847164e-17       7.191144042124e-18 
 2176       2.110574606625e-11       7.630958656654e-13      -3.716860262489e-13       5.403641707086e-15       2.599453198147e-16       4.973452506515e-17       7.227387851565e-18 
 2177       2.101987851456e-11       7.651305477327e-13      -3.722189956239e-13       5.396531224530e-15       2.593919338996e-16       4.929732133498e-17       7.261485838794e-18 
 2178       2.093451277615e-11       7.671510550032e-13      -3.729759495159e-13       5.389425904528e-15       2.588398612134e-16       4.886221400900e-17       7.293424871216e-18 
 2179       2.084966514309e-11       7.691558402366e-13      -3.739555152441e-13       5.382326082751e-15       2.582890975861e-16       4.842926000357e-17       7.323191784592e-18 
 2180       2.076535196250e-11       7.711433506347e-13      -3.751563133923e-13       5.375232095969e-15       2.577396388163e-16       4.799851642383e-17       7.350773383002e-18 
 2181       2.068158963670e-11       7.731120278345e-13      -3.765769577999e-13       5.368144282052e-15       2.571914806705e-16       4.757004056382e-17       7.376156438824e-18 
 2182       2.059839280885e-11       7.750604312870e-13      -3.782157065259e-13       5.361062960183e-15       2.566446191330e-16       4.714387782962e-17       7.399339543438e-18 
 2183       2.051576890666e-11       7.769876093103e-13      -3.800694121981e-13       5.353988371348e-15       2.560990511561e-16       4.672002541961e-17       7.420368746307e-18 
 2184       2.043372356221e-11       7.788927305131e-13      -3.821345646047e-13       5.346920737451e-15       2.555547739145e-16       4.629846840093e-17       7.439302154945e-18 
 2185       2.035226242303e-11       7.807749606331e-13      -3.844076390662e-13       5.339860281063e-15       2.550117845566e-16       4.587919176438e-17       7.456198106152e-18 
 2186       2.027139115206e-11       7.826334625332e-13      -3.868850964180e-13       5.332807225424e-15       2.544700802042e-16       4.546218042435e-17       7.471115166280e-18 
 2187       2.019111542774e-11       7.844673961990e-13      -3.895633829934e-13       5.325761794444e-15       2.539296579524e-16       4.504741921870e-17       7.484112131509e-18 
 2188       2.011144094393e-11       7.862759187351e-13      -3.924389306060e-13       5.318724212705e-15       2.533905148697e-16       4.463489290869e-17       7.495248028110e-18 
 2189       2.003237341003e-11       7.880581843618e-13      -3.955081565332e-13       5.311694705456e-15       2.528526479980e-16       4.422458617884e-17       7.504582112716e-18 
 2190       1.995391855092e-11       7.898133444124e-13      -3.987674634985e-13       5.304673498621e-15       2.523160543525e-16       4.381648363688e-17       7.512173872589e-18 
 2191       1.987608210699e-11       7.915405473294e-13      -4.022132396544e-13       5.297660818796e-15       2.517807309214e-16       4.341056981362e-17       7.518083025890e-18 
 2192       1.979886983419e-11       7.932389386619e-13      -4.058418585656e-13       5.290656893249e-15       2.512466746665e-16       4.300682916288e-17       7.522369521948e-18 
 2193       1.972228750401e-11       7.949076610616e-13      -4.096496791913e-13       5.283661949921e-15       2.507138825224e-16       4.260524606137e-17       7.525093541526e-18 
 2194       1.964634090351e-11       7.965458542805e-13      -4.136330458686e-13       5.276676217430e-15       2.501823513972e-16       4.220580480860e-17       7.526315497094e-18 
 2195       1.957103583531e-11       7.981526551668e-13      -4.177882882949e-13       5.269699925068e-15       2.496520781717e-16       4.180848962680e-17       7.526096033092e-18 
 2196       1.949637811766e-11       7.997271976622e-13      -4.221117215109e-13       5.262733302802e-15       2.491230597001e-16       4.141328466081e-17       7.524496026206e-18 
 2197       1.942237358441e-11       8.012686127988e-13      -4.265996458833e-13       5.255776581276e-15       2.485952928095e-16       4.102017397798e-17       7.521576585629e-18 
 2198       1.934902808503e-11       8.027760286954e-13      -4.312483470881e-13       5.248829991812e-15       2.480687742998e-16       4.062914156807e-17       7.517399053334e-18 
 2199       1.927634748465e-11       8.042485705546e-13      -4.360540960926e-13       5.241893766408e-15       2.475435009443e-16       4.024017134319e-17       7.512025004341e-18 
 2200       1.920433766404e-11       8.056853606596e-13      -4.410131491392e-13       5.234968137743e-15       2.470194694887e-16       3.985324713764e-17       7.505516246990e-18 
 2201       1.913300451966e-11       8.070855183708e-13      -4.461217477274e-13       5.228053339174e-15       2.464966766519e-16       3.946835270786e-17       7.497934823200e-18 
 2202       1.906235396366e-11       8.084481601227e-13      -4.513761185972e-13       5.221149604737e-15       2.459751191256e-16       3.908547173235e-17       7.489343008749e-18 
 2203       1.899239192388e-11       8.097723994209e-13      -4.567724737117e-13       5.214257169151e-15       2.454547935740e-16       3.870458781152e-17       7.479803313535e-18 
 2204       1.892312434391e-11       8.110573468383e-13      -4.623070102398e-13       5.207376267814e-15       2.449356966346e-16       3.832568446761e-17       7.469378481846e-18 
 2205       1.885455718305e-11       8.123021100125e-13      -4.679759105394e-13       5.200507136808e-15       2.444178249170e-16       3.794874514464e-17       7.458131492632e-18 
 2206       1.878669641636e-11       8.135057936422e-13      -4.737753421399e-13       5.193650012896e-15       2.439011750040e-16       3.757375320823e-17       7.446125559769e-18 
 2207       1.871954803468e-11       8.146674994841e-13      -4.797014577253e-13       5.186805133525e-15       2.433857434508e-16       3.720069194560e-17       7.433424132330e-18 
 2208       1.865311804462e-11       8.157863263499e-13      -4.857503951168e-13       5.179972736826e-15       2.428715267851e-16       3.682954456539e-17       7.420090894856e-18 
 2209       1.858741246859e-11       8.168613701026e-13      -4.919182772557e-13       5.173153061616e-15       2.423585215075e-16       3.646029419761e-17       7.406189767619e-18 
 2210       1.852243734482e-11       8.178917236537e-13      -4.982012121862e-13       5.166346347396e-15       2.418467240908e-16       3.609292389354e-17       7.391784906895e-18 
 2211       1.845819872736e-11       8.188764769598e-13      -5.045952930387e-13       5.159552834354e-15       2.413361309804e-16       3.572741662560e-17       7.376940705232e-18 
 2212       1.839470268612e-11       8.198147170195e-13      -5.110965980117e-13       5.152772763363e-15       2.408267385943e-16       3.536375528729e-17       7.361721791716e-18 
 2213       1.833195530686e-11       8.207055278700e-13      -5.177011903555e-13       5.146006375986e-15       2.403185433228e-16       3.500192269311e-17       7.346193032246e-18 
 2214       1.826996269122e-11       8.215479905841e-13      -5.244051183548e-13       5.139253914474e-15       2.398115415284e-16       3.464190157839e-17       7.330419529793e-18 
 2215       1.820873095673e-11       8.223411832667e-13      -5.312044153110e-13       5.132515621764e-15       2.393057295463e-16       3.428367459928e-17       7.314466624677e-18 
 2216       1.814826623683e-11       8.230841810519e-13      -5.380950995260e-13       5.125791741487e-15       2.388011036838e-16       3.392722433258e-17       7.298399894833e-18 
 2217       1.808857468087e-11       8.237760560997e-13      -5.450731742841e-13       5.119082517960e-15       2.382976602203e-16       3.357253327569e-17       7.282285156077e-18 
 2218       1.802966245417e-11       8.244158775927e-13      -5.521346278355e-13       5.112388196194e-15       2.377953954079e-16       3.321958384652e-17       7.266188462379e-18 
 2219       1.797153573796e-11       8.250027117327e-13      -5.592754333787e-13       5.105709021890e-15       2.372943054703e-16       3.286835838334e-17       7.250176106129e-18 
 2220       1.791420072948e-11       8.255356217379e-13      -5.664915490438e-13       5.099045241442e-15       2.367943866039e-16       3.251883914473e-17       7.234314618404e-18 
 2221       1.785766190310e-11       8.260138285749e-13      -5.737790029053e-13       5.092397068988e-15       2.362956352087e-16       3.217102060556e-17       7.218660256926e-18 
 2222       1.780191678137e-11       8.264371943204e-13      -5.811341486701e-13       5.085764587321e-15       2.357980485859e-16       3.182494643366e-17       7.203227393643e-18 
 2223       1.774696112953e-11       8.268057419789e-13      -5.885534116410e-13       5.079147846327e-15       2.353016242455e-16       3.148067275668e-17       7.188019919309e-18 
 2224       1.769279069126e-11       8.271194950376e-13      -5.960332038241e-13       5.072546895874e-15       2.348063596740e-16       3.113825588835e-17       7.173041736891e-18 
 2225       1.763940118857e-11       8.273784774672e-13      -6.035699239133e-13       5.065961785809e-15       2.343122523354e-16       3.079775232866e-17       7.158296761588e-18 
 2226       1.758678832181e-11       8.275827137222e-13      -6.111599572759e-13       5.059392565965e-15       2.338192996703e-16       3.045921876409e-17       7.143788920835e-18 
 2227       1.753494776966e-11       8.277322287417e-13      -6.187996759370e-13       5.052839286153e-15       2.333274990964e-16       3.012271206778e-17       7.129522154325e-18 
 2228       1.748387518908e-11       8.278270479503e-13      -6.264854385644e-13       5.046301996168e-15       2.328368480083e-16       2.978828929978e-17       7.115500414015e-18 
 2229       1.743356621529e-11       8.278671972586e-13      -6.342135904538e-13       5.039780745783e-15       2.323473437772e-16       2.945600770721e-17       7.101727664144e-18 
 2230       1.738401646172e-11       8.278527030641e-13      -6.419804635135e-13       5.033275584756e-15       2.318589837515e-16       2.912592472446e-17       7.088207881243e-18 
 2231       1.733522152003e-11       8.277835922514e-13      -6.497823762492e-13       5.026786562823e-15       2.313717652561e-16       2.879809797344e-17       7.074945054149e-18 
 2232       1.728717696005e-11       8.276598921936e-13      -6.576156337492e-13       5.020313729704e-15       2.308856855928e-16       2.847258526374e-17       7.061943184019e-18 
 2233       1.723987832977e-11       8.274816307523e-13      -6.654765276690e-13       5.013857135096e-15       2.304007420401e-16       2.814944459284e-17       7.049206284341e-18 
 2234       1.719332115529e-11       8.272488362789e-13      -6.733613362166e-13       5.007416828680e-15       2.299169318532e-16       2.782873414633e-17       7.036738380949e-18 
 2235       1.714750094081e-11       8.269615376148e-13      -6.812663241368e-13       5.000992860116e-15       2.294342522639e-16       2.751051229807e-17       7.024543512034e-18 
 2236       1.710241316862e-11       8.266197640924e-13      -6.891877426967e-13       4.994585279045e-15       2.289527004808e-16       2.719483761047e-17       7.012625728159e-18 
 2237       1.705805329903e-11       8.262235455358e-13      -6.971218296703e-13       4.988194135089e-15       2.284722736889e-16       2.688176883461e-17       7.000989092271e-18 
 2238       1.701441677037e-11       8.257729122610e-13      -7.050648093233e-13       4.981819477849e-15       2.279929690499e-16       2.657136491048e-17       6.989637679716e-18 
 2239       1.697149899898e-11       8.252678950775e-13      -7.130128923984e-13       4.975461356907e-15       2.275147837020e-16       2.626368496720e-17       6.978575578246e-18 
 2240       1.692929537915e-11       8.247085252879e-13      -7.209622760997e-13       4.969119821825e-15       2.270377147598e-16       2.595878832318e-17       6.967806888039e-18 
 2241       1.688780128311e-11       8.240948346897e-13      -7.289091440780e-13       4.962794922145e-15       2.265617593145e-16       2.565673448637e-17       6.957335721711e-18 
 2242       1.684701206099e-11       8.234268555751e-13      -7.368496664156e-13       4.956486707389e-15       2.260869144337e-16       2.535758315442e-17       6.947166204324e-18 
