# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  176       5.248355270489e+03       8.838885941129e-01       1.041153275025e-02      -3.933632763978e+01       6.458712520549e-08       2.085244475579e-04      -1.121280041121e-06 
  177       5.273501977616e+03       8.728096847996e-01       1.054365521807e-02      -3.867383326662e+01       6.424616477554e-08       2.069618753444e-04      -1.098921408188e-06 
  178       5.298201838761e+03       8.617951166622e-01       1.067676232918e-02      -3.798350272865e+01       6.390732927802e-08       2.054168430553e-04      -1.076578816152e-06 
  179       5.322444656958e+03       8.508758502831e-01       1.081085049884e-02      -3.726542928165e+01       6.356961174743e-08       2.038881380967e-04      -1.054278104118e-06 
  180       5.346220748773e+03       8.400827535795e-01       1.094591571152e-02      -3.651971561504e+01       6.323213781387e-08       2.023747161198e-04      -1.032041384947e-06 
  181       5.369523014299e+03       8.294431901770e-01       1.108195305857e-02      -3.574644279187e+01       6.289516228714e-08       2.008770484585e-04      -1.009874323386e-06 
  182       5.392345027932e+03       8.189841814353e-01       1.121895715614e-02      -3.494569940969e+01       6.255921146131e-08       1.993959160723e-04      -9.877773232685e-07 
  183       5.414680382620e+03       8.087334977400e-01       1.135692228583e-02      -3.411759179159e+01       6.222477711099e-08       1.979319852462e-04      -9.657493929962e-07 
  184       5.436522690172e+03       7.987196659893e-01       1.149584239012e-02      -3.326224424844e+01       6.189231319964e-08       1.964858021371e-04      -9.437880875378e-07 
  185       5.457865581567e+03       7.889719770803e-01       1.163571106797e-02      -3.237979934122e+01       6.156223248976e-08       1.950577872454e-04      -9.218894496592e-07 
  186       5.478702707263e+03       7.795204933952e-01       1.177652157027e-02      -3.147041814331e+01       6.123490305360e-08       1.936482298115e-04      -9.000479503917e-07 
  187       5.499027737504e+03       7.703960562881e-01       1.191826679537e-02      -3.053428050282e+01       6.091064468346e-08       1.922572821372e-04      -8.782564287355e-07 
  188       5.518834362628e+03       7.616302935713e-01       1.206093928459e-02      -2.957158530482e+01       6.058972520040e-08       1.908849538323e-04      -8.565060305993e-07 
  189       5.538116293377e+03       7.532556270016e-01       1.220453121771e-02      -2.858255073369e+01       6.027235666019e-08       1.895311059857e-04      -8.347861469745e-07 
  190       5.556867261203e+03       7.453052797670e-01       1.234903440853e-02      -2.756741453540e+01       5.995869145555e-08       1.881954452620e-04      -8.130843513468e-07 
  191       5.575081018581e+03       7.378132839730e-01       1.249444030032e-02      -2.652643427983e+01       5.964881831339e-08       1.868775179222e-04      -7.913863363417e-07 
  192       5.592751339312e+03       7.308144881288e-01       1.264073996135e-02      -2.545988762301e+01       5.934275818606e-08       1.855767037708e-04      -7.696758496072e-07 
  193       5.609872018835e+03       7.243445646342e-01       1.278792408043e-02      -2.436807256949e+01       5.904046003549e-08       1.842922100260e-04      -7.479346289310e-07 
  194       5.626436874532e+03       7.184400172659e-01       1.293598296237e-02      -2.325130773458e+01       5.874179650902e-08       1.830230651167e-04      -7.261423365945e-07 
  195       5.642439746042e+03       7.131381886636e-01       1.308490652352e-02      -2.210993260668e+01       5.844655950593e-08       1.817681124030e-04      -7.042764929617e-07 
  196       5.657874495564e+03       7.084772678169e-01       1.323468428729e-02      -2.094430780956e+01       5.815445563351e-08       1.805260038225e-04      -6.823124093041e-07 
  197       5.672735008167e+03       7.044962975515e-01       1.338530537962e-02      -1.975481536467e+01       5.786510155149e-08       1.792951934610e-04      -6.602231198615e-07 
  198       5.687015192099e+03       7.012351820155e-01       1.353675852452e-02      -1.854185895343e+01       5.757801920386e-08       1.780739310489e-04      -6.379793131380e-07 
  199       5.700708979096e+03       6.987346941662e-01       1.368903203957e-02      -1.730586417953e+01       5.729263093689e-08       1.768602553818e-04      -6.155492624343e-07 
  200       5.713810324689e+03       6.970364832564e-01       1.384211383143e-02      -1.604727883122e+01       5.700825450219e-08       1.756519876664e-04      -5.928987556152e-07 
  201       5.726313644677e+03       6.961810930741e-01       1.399599162355e-02      -1.476654981543e+01       5.672430548866e-08       1.744472283798e-04      -5.699991911854e-07 
  202       5.738215158649e+03       6.962018433422e-01       1.415065366678e-02      -1.346405157846e+01       5.644094793335e-08       1.732459215096e-04      -5.468529853407e-07 
  203       5.749511643139e+03       6.971305251895e-01       1.430608807088e-02      -1.214015307220e+01       5.615852612249e-08       1.720484444178e-04      -5.234707417640e-07 
  204       5.760200005671e+03       6.989993527107e-01       1.446228257317e-02      -1.079524081485e+01       5.587736345103e-08       1.708551166540e-04      -4.998633251802e-07 
  205       5.770277286361e+03       7.018409645745e-01       1.461922453468e-02      -9.429719084260e+00       5.559776066244e-08       1.696661974800e-04      -4.760418611543e-07 
  206       5.779740659513e+03       7.056884256299e-01       1.477690093638e-02      -8.044010111321e+00       5.531999404162e-08       1.684818833634e-04      -4.520177358432e-07 
  207       5.788587435213e+03       7.105752285139e-01       1.493529837533e-02      -6.638554273279e+00       5.504431356021e-08       1.673023054403e-04      -4.278025957031e-07 
  208       5.796815060934e+03       7.165352952588e-01       1.509440306093e-02      -5.213810287106e+00       5.477094097414e-08       1.661275269480e-04      -4.034083471498e-07 
  209       5.804421123124e+03       7.236029788987e-01       1.525420081108e-02      -3.770255402838e+00       5.450006787273e-08       1.649575406259e-04      -3.788471561751e-07 
  210       5.811403348812e+03       7.318130650775e-01       1.541467704837e-02      -2.308385596936e+00       5.423185367897e-08       1.637922660865e-04      -3.541314479165e-07 
  211       5.817759607201e+03       7.412007736554e-01       1.557581679630e-02      -8.287157656265e-01       5.396642360038e-08       1.626315471556e-04      -3.292739061818e-07 
  212       5.823487911264e+03       7.518017603167e-01       1.573760467547e-02       6.682200817396e-01       5.370386653020e-08       1.614751491812e-04      -3.042874729280e-07 
  213       5.828586419349e+03       7.636521181763e-01       1.590002489978e-02       2.181868629342e+00       5.344423289817e-08       1.603227563123e-04      -2.791853476950e-07 
  214       5.833053436765e+03       7.767883793876e-01       1.606306127259e-02       3.711657061538e+00       5.318753247061e-08       1.591739687466e-04      -2.539809869935e-07 
  215       5.836887417392e+03       7.912475167490e-01       1.622669718296e-02       5.256992869513e+00       5.293373209928e-08       1.580282999477e-04      -2.286881036469e-07 
  216       5.840086965267e+03       8.070669453118e-01       1.639091560184e-02       6.817263657929e+00       5.268275341849e-08       1.568851738316e-04      -2.033206660889e-07 
  217       5.842650836191e+03       8.242845239867e-01       1.655569907823e-02       8.391836951577e+00       5.243447049005e-08       1.557439219220e-04      -1.778928976139e-07 
  218       5.844577939320e+03       8.429385571513e-01       1.672102973542e-02       9.980060002023e+00       5.218870739556e-08       1.546037804754e-04      -1.524192755836e-07 
  219       5.845867338765e+03       8.630677962574e-01       1.688688926715e-02       1.158125959426e+01       5.194523577559e-08       1.534638875755e-04      -1.269145305866e-07 
  220       5.846518255190e+03       8.847114414379e-01       1.705325893383e-02       1.319474185335e+01       5.170377231516e-08       1.523232801962e-04      -1.013936455534e-07 
  221       5.846530067409e+03       9.079091431143e-01       1.722011955874e-02       1.481979205110e+01       5.146397617528e-08       1.511808912350e-04      -7.587185482508e-08 
  222       5.845902313980e+03       9.327010036035e-01       1.738745152418e-02       1.645567441266e+01       5.122544636982e-08       1.500355465143e-04      -5.036464317745e-08 
  223       5.844634694811e+03       9.591275787253e-01       1.755523476774e-02       1.810163192324e+01       5.098771908735e-08       1.488859617532e-04      -2.488774479862e-08 
  224       5.842727216254e+03       9.872271328151e-01       1.772344957150e-02       1.975692607087e+01       5.075040241873e-08       1.477311144700e-04       5.447411065796e-10 
  225       5.840180633475e+03       1.017027204363e+00       1.789207899424e-02       2.142095931427e+01       5.051360567595e-08       1.465714060436e-04       2.592620364950e-08 
  226       5.836996039623e+03       1.048552501137e+00       1.806110658825e-02       2.309316011568e+01       5.027755957283e-08       1.454076053777e-04       5.125223142302e-08 
  227       5.833174726813e+03       1.081827593125e+00       1.823051561847e-02       2.477294361484e+01       5.004248269307e-08       1.442404834220e-04       7.651879383681e-08 
  228       5.828718188064e+03       1.116876907603e+00       1.840028906055e-02       2.645971153075e+01       4.980858056407e-08       1.430708127152e-04       1.017222560591e-07 
  229       5.823628119236e+03       1.153724724203e+00       1.857040959892e-02       2.815285206335e+01       4.957604470860e-08       1.418993669227e-04       1.268593941236e-07 
  230       5.817906420970e+03       1.192395169979e+00       1.874085962489e-02       2.985173979530e+01       4.934505167391e-08       1.407269203655e-04       1.519274102025e-07 
  231       5.811555200630e+03       1.232912214477e+00       1.891162123473e-02       3.155573559368e+01       4.911576203834e-08       1.395542475441e-04       1.769239480439e-07 
  232       5.804576774239e+03       1.275299664803e+00       1.908267622775e-02       3.326418651177e+01       4.888831939498e-08       1.383821226544e-04       2.018471085753e-07 
  233       5.796973668420e+03       1.319581160686e+00       1.925400610439e-02       3.497642569075e+01       4.866284931234e-08       1.372113190971e-04       2.266954656723e-07 
  234       5.788748622332e+03       1.365780169552e+00       1.942559206431e-02       3.669177226145e+01       4.843945827178e-08       1.360426089800e-04       2.514680820929e-07 
  235       5.779904589614e+03       1.413919981587e+00       1.959741500444e-02       3.840953124607e+01       4.821823258145e-08       1.348767626140e-04       2.761645255763e-07 
  236       5.770444740320e+03       1.464023704807e+00       1.976945551712e-02       4.012899345994e+01       4.799923726662e-08       1.337145480013e-04       3.007848851085e-07 
  237       5.760372462862e+03       1.516114260125e+00       1.994169388813e-02       4.184943541325e+01       4.778251493618e-08       1.325567303179e-04       3.253297873522e-07 
  238       5.749691365945e+03       1.570214376419e+00       2.011411009482e-02       4.357011921277e+01       4.756808462499e-08       1.314040713881e-04       3.498004132421e-07 
  239       5.738405280509e+03       1.626346585597e+00       2.028668380414e-02       4.529029246359e+01       4.735594061209e-08       1.302573291530e-04       3.741985147465e-07 
  240       5.726518261667e+03       1.684533217671e+00       2.045939437080e-02       4.700918817087e+01       4.714605121439e-08       1.291172571316e-04       3.985264317934e-07 
  241       5.714034590644e+03       1.744796395818e+00       2.063222083526e-02       4.872602464157e+01       4.693835755568e-08       1.279846038753e-04       4.227871093622e-07 
  242       5.700958776719e+03       1.807158031450e+00       2.080514192190e-02       5.044000538618e+01       4.673277231084e-08       1.268601124151e-04       4.469841147409e-07 
  243       5.687295559159e+03       1.871639819283e+00       2.097813603706e-02       5.215031902046e+01       4.652917842492e-08       1.257445197030e-04       4.711216549488e-07 
  244       5.673049909162e+03       1.938263232405e+00       2.115118126712e-02       5.385613916715e+01       4.632742780700e-08       1.246385560451e-04       4.952045943242e-07 
  245       5.658227031796e+03       2.007049517340e+00       2.132425537661e-02       5.555662435777e+01       4.612733999856e-08       1.235429445290e-04       5.192384722780e-07 
  246       5.642832367937e+03       2.078019689120e+00       2.149733580627e-02       5.725091793428e+01       4.592870081617e-08       1.224584004436e-04       5.432295212122e-07 
  247       5.626871596208e+03       2.151194526348e+00       2.167039967114e-02       5.893814795087e+01       4.573126096832e-08       1.213856306924e-04       5.671846846039e-07 
  248       5.610350634919e+03       2.226594566273e+00       2.184342375867e-02       6.061742707569e+01       4.553473464618e-08       1.203253332001e-04       5.911116352552e-07 
  249       5.593275644005e+03       2.304240099848e+00       2.201638452677e-02       6.228785249253e+01       4.533879808804e-08       1.192781963115e-04       6.150187937076e-07 
