# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2382       1.093809787493e+02       2.896549832651e+00       0.000000000000e+00      -7.299422908950e+00       9.721464804679e-10       1.017655082961e-07       1.335123856534e-08 
 2383       1.092519552635e+02       2.872215751850e+00       0.000000000000e+00      -7.218669217913e+00       9.710112831968e-10       1.024245459928e-07       1.305840454631e-08 
 2384       1.091183183539e+02       2.848360692206e+00       0.000000000000e+00      -7.137462447907e+00       9.698775001506e-10       1.030926103192e-07       1.275876833640e-08 
 2385       1.089800920884e+02       2.824985738048e+00       0.000000000000e+00      -7.055833876558e+00       9.687451304698e-10       1.037694188357e-07       1.245264213855e-08 
 2386       1.088373006437e+02       2.802091974124e+00       0.000000000000e+00      -6.973814888676e+00       9.676141731936e-10       1.044546875774e-07       1.214033980764e-08 
 2387       1.086899683050e+02       2.779680485605e+00       0.000000000000e+00      -6.891436976370e+00       9.664846272596e-10       1.051481310511e-07       1.182217685410e-08 
 2388       1.085381194667e+02       2.757752358079e+00       0.000000000000e+00      -6.808731739155e+00       9.653564915029e-10       1.058494622319e-07       1.149847044738e-08 
 2389       1.083817786318e+02       2.736308677555e+00       0.000000000000e+00      -6.725730884071e+00       9.642297646564e-10       1.065583925596e-07       1.116953941947e-08 
 2390       1.082209704129e+02       2.715350530458e+00       0.000000000000e+00      -6.642466225795e+00       9.631044453496e-10       1.072746319362e-07       1.083570426846e-08 
 2391       1.080557195314e+02       2.694879003634e+00       0.000000000000e+00      -6.558969686750e+00       9.619805321086e-10       1.079978887217e-07       1.049728716205e-08 
 2392       1.078860508182e+02       2.674895184341e+00       0.000000000000e+00      -6.475273297222e+00       9.608580233552e-10       1.087278697317e-07       1.015461194107e-08 
 2393       1.077119892138e+02       2.655400160257e+00       0.000000000000e+00      -6.391409195474e+00       9.597369174070e-10       1.094642802334e-07       9.808004123044e-09 
 2394       1.075335597682e+02       2.636395019473e+00       0.000000000000e+00      -6.307409627853e+00       9.586172124766e-10       1.102068239426e-07       9.457790905692e-09 
 2395       1.073507876411e+02       2.617880850497e+00       0.000000000000e+00      -6.223306948909e+00       9.574989066710e-10       1.109552030207e-07       9.104301170502e-09 
 2396       1.071636981021e+02       2.599858742247e+00       0.000000000000e+00      -6.139133621505e+00       9.563819979915e-10       1.117091180709e-07       8.747865486260e-09 
 2397       1.069723165308e+02       2.582329784059e+00       0.000000000000e+00      -6.054922216931e+00       9.552664843327e-10       1.124682681351e-07       8.388816112597e-09 
 2398       1.067766684169e+02       2.565295065677e+00       0.000000000000e+00      -5.970705415017e+00       9.541523634829e-10       1.132323506909e-07       8.027487003542e-09 
 2399       1.065767793603e+02       2.548755677260e+00       0.000000000000e+00      -5.886516004246e+00       9.530396331225e-10       1.140010616477e-07       7.664213811074e-09 
 2400       1.063726750711e+02       2.532712709377e+00       0.000000000000e+00      -5.802386881865e+00       9.519282908245e-10       1.147740953440e-07       7.299333888675e-09 
 2401       1.061643813702e+02       2.517167253006e+00       0.000000000000e+00      -5.718351054002e+00       9.508183340535e-10       1.155511445438e-07       6.933186294893e-09 
 2402       1.059519241888e+02       2.502120399536e+00       0.000000000000e+00      -5.634441635775e+00       9.497097601655e-10       1.163319004332e-07       6.566111796899e-09 
 2403       1.057353295690e+02       2.487573240765e+00       0.000000000000e+00      -5.550691851407e+00       9.486025664069e-10       1.171160526174e-07       6.198452874058e-09 
 2404       1.055146236636e+02       2.473526868899e+00       0.000000000000e+00      -5.467135034340e+00       9.474967499150e-10       1.179032891170e-07       5.830553721490e-09 
 2405       1.052898327364e+02       2.459982376550e+00       0.000000000000e+00      -5.383804627344e+00       9.463923077164e-10       1.186932963651e-07       5.462760253645e-09 
 2406       1.050609831624e+02       2.446940856740e+00       0.000000000000e+00      -5.300734182635e+00       9.452892367274e-10       1.194857592036e-07       5.095420107874e-09 
 2407       1.048281014276e+02       2.434403402893e+00       0.000000000000e+00      -5.217957361986e+00       9.441875337529e-10       1.202803608801e-07       4.728882648007e-09 
 2408       1.045912141295e+02       2.422371108841e+00       0.000000000000e+00      -5.135507936837e+00       9.430871954866e-10       1.210767830447e-07       4.363498967932e-09 
 2409       1.043503479771e+02       2.410845068820e+00       0.000000000000e+00      -5.053419788412e+00       9.419882185097e-10       1.218747057462e-07       3.999621895180e-09 
 2410       1.041055297908e+02       2.399826377471e+00       0.000000000000e+00      -4.971726907832e+00       9.408905992910e-10       1.226738074292e-07       3.637605994505e-09 
 2411       1.038567865028e+02       2.389316129835e+00       0.000000000000e+00      -4.890463396225e+00       9.397943341863e-10       1.234737649308e-07       3.277807571477e-09 
 2412       1.036041451571e+02       2.379315421358e+00       0.000000000000e+00      -4.809663464840e+00       9.386994194379e-10       1.242742534768e-07       2.920584676071e-09 
 2413       1.033476329096e+02       2.369825347887e+00       0.000000000000e+00      -4.729361435162e+00       9.376058511738e-10       1.250749466789e-07       2.566297106265e-09 
 2414       1.030872770285e+02       2.360847005671e+00       0.000000000000e+00      -4.649591739024e+00       9.365136254079e-10       1.258755165311e-07       2.215306411631e-09 
 2415       1.028231048939e+02       2.352381491359e+00       0.000000000000e+00      -4.570388918718e+00       9.354227380388e-10       1.266756334063e-07       1.867975896942e-09 
 2416       1.025551518180e+02       2.344428836895e+00       0.000000000000e+00      -4.491784715281e+00       9.343331855548e-10       1.274749993873e-07       1.524582952346e-09 
 2417       1.022834845553e+02       2.336984807164e+00       0.000000000000e+00      -4.413799313836e+00       9.332449671572e-10       1.282734485973e-07       1.185055165593e-09 
 2418       1.020081779351e+02       2.330044082939e+00       0.000000000000e+00      -4.336450045420e+00       9.321580826617e-10       1.290708477745e-07       8.492318190431e-10 
 2419       1.017293070549e+02       2.323601324197e+00       0.000000000000e+00      -4.259754294048e+00       9.310725317953e-10       1.298670630190e-07       5.169513437879e-10 
 2420       1.014469472807e+02       2.317651170102e+00       0.000000000000e+00      -4.183729496765e+00       9.299883141957e-10       1.306619597919e-07       1.880513178525e-10 
 2421       1.011611742473e+02       2.312188238974e+00       0.000000000000e+00      -4.108393143702e+00       9.289054294107e-10       1.314554029136e-07      -1.376315356057e-10 
 2422       1.008720638589e+02       2.307207128275e+00       0.000000000000e+00      -4.033762778124e+00       9.278238768986e-10       1.322472565627e-07      -4.602613500988e-10 
 2423       1.005796922887e+02       2.302702414580e+00       0.000000000000e+00      -3.959855996489e+00       9.267436560270e-10       1.330373842746e-07      -7.800031176114e-10 
 2424       1.002841359799e+02       2.298668653559e+00       0.000000000000e+00      -3.886690448499e+00       9.256647660726e-10       1.338256489406e-07      -1.097022690406e-09 
 2425       9.998547164554e+01       2.295100379948e+00       0.000000000000e+00      -3.814283837151e+00       9.245872062209e-10       1.346119128057e-07      -1.411486782827e-09 
 2426       9.968377626896e+01       2.291992107536e+00       0.000000000000e+00      -3.742653918794e+00       9.235109755660e-10       1.353960374685e-07      -1.723562973114e-09 
 2427       9.937912710400e+01       2.289338329134e+00       0.000000000000e+00      -3.671818503177e+00       9.224360731096e-10       1.361778838786e-07      -2.033419705203e-09 
 2428       9.907160167536e+01       2.287133516555e+00       0.000000000000e+00      -3.601795453508e+00       9.213624977611e-10       1.369573123365e-07      -2.341226290546e-09 
 2429       9.876127777884e+01       2.285372120593e+00       0.000000000000e+00      -3.532602686503e+00       9.202902483370e-10       1.377341824915e-07      -2.647152909916e-09 
 2430       9.844823348161e+01       2.284048570999e+00       0.000000000000e+00      -3.464258172441e+00       9.192193235606e-10       1.385083533405e-07      -2.951370615226e-09 
 2431       9.813254712255e+01       2.283157276459e+00       0.000000000000e+00      -3.396779935217e+00       9.181497220613e-10       1.392796832270e-07      -3.254051331340e-09 
 2432       9.781429731249e+01       2.282692624569e+00       0.000000000000e+00      -3.330186052394e+00       9.170814423745e-10       1.400480298395e-07      -3.555367857895e-09 
 2433       9.749356293449e+01       2.282648981818e+00       0.000000000000e+00      -3.264494655257e+00       9.160144829410e-10       1.408132502105e-07      -3.855493871113e-09 
 2434       9.717042314416e+01       2.283020693559e+00       0.000000000000e+00      -3.199723928867e+00       9.149488421068e-10       1.415752007146e-07      -4.154603925626e-09 
 2435       9.684495736991e+01       2.283802083988e+00       0.000000000000e+00      -3.135892112113e+00       9.138845181224e-10       1.423337370680e-07      -4.452873456298e-09 
 2436       9.651724531324e+01       2.284987456127e+00       0.000000000000e+00      -3.073017497765e+00       9.128215091426e-10       1.430887143264e-07      -4.750478780040e-09 
 2437       9.618736694905e+01       2.286571091793e+00       0.000000000000e+00      -3.011118432527e+00       9.117598132258e-10       1.438399868842e-07      -5.047597097646e-09 
 2438       9.585540252589e+01       2.288547251582e+00       0.000000000000e+00      -2.950213317092e+00       9.106994283340e-10       1.445874084729e-07      -5.344406495607e-09 
 2439       9.552143256626e+01       2.290910174841e+00       0.000000000000e+00      -2.890320606194e+00       9.096403523322e-10       1.453308321601e-07      -5.641085947949e-09 
 2440       9.518553786690e+01       2.293654079651e+00       0.000000000000e+00      -2.831458808660e+00       9.085825829877e-10       1.460701103478e-07      -5.937815318053e-09 
 2441       9.484779949906e+01       2.296773162801e+00       0.000000000000e+00      -2.773646487465e+00       9.075261179701e-10       1.468050947712e-07      -6.234775360492e-09 
 2442       9.450829880879e+01       2.300261599763e+00       0.000000000000e+00      -2.716902259783e+00       9.064709548506e-10       1.475356364976e-07      -6.532147722859e-09 
 2443       9.416711741722e+01       2.304113544677e+00       0.000000000000e+00      -2.661244797044e+00       9.054170911018e-10       1.482615859249e-07      -6.830114947602e-09 
 2444       9.382433722087e+01       2.308323130320e+00       0.000000000000e+00      -2.606692824982e+00       9.043645240971e-10       1.489827927802e-07      -7.128860473857e-09 
 2445       9.348004039188e+01       2.312884468089e+00       0.000000000000e+00      -2.553265123692e+00       9.033132511103e-10       1.496991061185e-07      -7.428568639288e-09 
 2446       9.313430937835e+01       2.317791647977e+00       0.000000000000e+00      -2.500980527683e+00       9.022632693151e-10       1.504103743215e-07      -7.729424681922e-09 
 2447       9.278722690459e+01       2.323038738548e+00       0.000000000000e+00      -2.449857925928e+00       9.012145757849e-10       1.511164450964e-07      -8.031614741989e-09 
 2448       9.243887597141e+01       2.328619786918e+00       0.000000000000e+00      -2.399916261920e+00       9.001671674924e-10       1.518171654740e-07      -8.335325863762e-09 
 2449       9.208933985644e+01       2.334528818731e+00       0.000000000000e+00      -2.351174533726e+00       8.991210413086e-10       1.525123818080e-07      -8.640745997402e-09 
 2450       9.173870211433e+01       2.340759838134e+00       0.000000000000e+00      -2.303651794037e+00       8.980761940033e-10       1.532019397734e-07      -8.948064000799e-09 
 2451       9.138704657712e+01       2.347306827759e+00       0.000000000000e+00      -2.257367150222e+00       8.970326222438e-10       1.538856843650e-07      -9.257469641421e-09 
 2452       9.103445735450e+01       2.354163748697e+00       0.000000000000e+00      -2.212339764384e+00       8.959903225949e-10       1.545634598966e-07      -9.569153598156e-09 
 2453       9.068101883404e+01       2.361324540475e+00       0.000000000000e+00      -2.168588853409e+00       8.949492915185e-10       1.552351099990e-07      -9.883307463164e-09 
 2454       9.032681568157e+01       2.368783121037e+00       0.000000000000e+00      -2.126133689022e+00       8.939095253731e-10       1.559004776191e-07      -1.020012374373e-08 
 2455       8.997193106682e+01       2.376533113775e+00       0.000000000000e+00      -2.084989908775e+00       8.928710210238e-10       1.565595055879e-07      -1.051969114540e-08 
 2456       8.961644132854e+01       2.384567026901e+00       0.000000000000e+00      -2.045158424854e+00       8.918337776823e-10       1.572125393108e-07      -1.084167939384e-08 
 2457       8.926042127819e+01       2.392877069136e+00       0.000000000000e+00      -2.006636449228e+00       8.907977950880e-10       1.578600267815e-07      -1.116565159807e-08 
 2458       8.890394597178e+01       2.401455422182e+00       0.000000000000e+00      -1.969421176685e+00       8.897630728992e-10       1.585024182628e-07      -1.149116870904e-08 
 2459       8.854709071022e+01       2.410294240692e+00       0.000000000000e+00      -1.933509784813e+00       8.887296106927e-10       1.591401662914e-07      -1.181778951532e-08 
 2460       8.818993103947e+01       2.419385652244e+00       0.000000000000e+00      -1.898899433978e+00       8.876974079634e-10       1.597737256826e-07      -1.214507063859e-08 
 2461       8.783254275088e+01       2.428721757312e+00       0.000000000000e+00      -1.865587267305e+00       8.866664641240e-10       1.604035535346e-07      -1.247256652931e-08 
 2462       8.747500188135e+01       2.438294629238e+00       0.000000000000e+00      -1.833570410658e+00       8.856367785042e-10       1.610301092337e-07      -1.279982946225e-08 
 2463       8.711738471364e+01       2.448096314204e+00       0.000000000000e+00      -1.802845972620e+00       8.846083503513e-10       1.616538544586e-07      -1.312640953209e-08 
 2464       8.675976777661e+01       2.458118831203e+00       0.000000000000e+00      -1.773411044471e+00       8.835811788287e-10       1.622752531853e-07      -1.345185464900e-08 
 2465       8.640222784545e+01       2.468354172013e+00       0.000000000000e+00      -1.745262700168e+00       8.825552630165e-10       1.628947716917e-07      -1.377571053421e-08 
 2466       8.604484194193e+01       2.478794301169e+00       0.000000000000e+00      -1.718397996328e+00       8.815306019104e-10       1.635128785624e-07      -1.409752071559e-08 
 2467       8.568768733466e+01       2.489431155930e+00       0.000000000000e+00      -1.692813972202e+00       8.805071944218e-10       1.641300446932e-07      -1.441682652317e-08 
 2468       8.533084153936e+01       2.500256646259e+00       0.000000000000e+00      -1.668507649661e+00       8.794850393772e-10       1.647467432962e-07      -1.473316708477e-08 
 2469       8.497438231904e+01       2.511262654789e+00       0.000000000000e+00      -1.645476033169e+00       8.784641355179e-10       1.653634499040e-07      -1.504607932153e-08 
 2470       8.461838768432e+01       2.522441036795e+00       0.000000000000e+00      -1.623716109772e+00       8.774444814998e-10       1.659806423748e-07      -1.535509794344e-08 
 2471       8.426293589366e+01       2.533783620172e+00       0.000000000000e+00      -1.603224849066e+00       8.764260758925e-10       1.665988008971e-07      -1.565975544493e-08 
 2472       8.390810545357e+01       2.545282205398e+00       0.000000000000e+00      -1.583999203186e+00       8.754089171797e-10       1.672184079942e-07      -1.595958210040e-08 
 2473       8.355397511890e+01       2.556928565514e+00       0.000000000000e+00      -1.566036106784e+00       8.743930037582e-10       1.678399485290e-07      -1.625410595975e-08 
 2474       8.320062389309e+01       2.568714446092e+00       0.000000000000e+00      -1.549332477003e+00       8.733783339376e-10       1.684639097090e-07      -1.654285284396e-08 
 2475       8.284813102840e+01       2.580631565205e+00       0.000000000000e+00      -1.533885213466e+00       8.723649059404e-10       1.690907810905e-07      -1.682534634060e-08 
 2476       8.249657602615e+01       2.592671613405e+00       0.000000000000e+00      -1.519691198248e+00       8.713527179010e-10       1.697210545840e-07      -1.710110779936e-08 
 2477       8.214603863700e+01       2.604826253689e+00       0.000000000000e+00      -1.506747295858e+00       8.703417678659e-10       1.703552244584e-07      -1.736965632760e-08 
 2478       8.179659886117e+01       2.617087121475e+00       0.000000000000e+00      -1.495050353220e+00       8.693320537927e-10       1.709937873459e-07      -1.763050878585e-08 
 2479       8.144833694870e+01       2.629445824572e+00       0.000000000000e+00      -1.484597199653e+00       8.683235735504e-10       1.716372422470e-07      -1.788317978338e-08 
 2480       8.110133339972e+01       2.641893943151e+00       0.000000000000e+00      -1.475384646850e+00       8.673163249184e-10       1.722860905349e-07      -1.812718167366e-08 
 2481       8.075566896464e+01       2.654423029722e+00       0.000000000000e+00      -1.467409488854e+00       8.663103055867e-10       1.729408359605e-07      -1.836202454990e-08 
 2482       8.041142464447e+01       2.667024609097e+00       0.000000000000e+00      -1.460668502046e+00       8.653055131549e-10       1.736019846570e-07      -1.858721624060e-08 
 2483       8.006868169101e+01       2.679690178373e+00       0.000000000000e+00      -1.455158445116e+00       8.643019451325e-10       1.742700451448e-07      -1.880226230500e-08 
 2484       7.972752160715e+01       2.692411206893e+00       0.000000000000e+00      -1.450876059048e+00       8.632995989378e-10       1.749455283362e-07      -1.900666602861e-08 
 2485       7.938802614707e+01       2.705179136228e+00       0.000000000000e+00      -1.447818067100e+00       8.622984718983e-10       1.756289475402e-07      -1.919992841872e-08 
 2486       7.905027731652e+01       2.717985380140e+00       0.000000000000e+00      -1.445981174779e+00       8.612985612496e-10       1.763208184671e-07      -1.938154819989e-08 
 2487       7.871435737305e+01       2.730821324561e+00       0.000000000000e+00      -1.445362069826e+00       8.602998641354e-10       1.770216592337e-07      -1.955102180944e-08 
 2488       7.838034882628e+01       2.743678327560e+00       0.000000000000e+00      -1.445957422194e+00       8.593023776070e-10       1.777319903676e-07      -1.970784339295e-08 
 2489       7.804833443813e+01       2.756547719320e+00       0.000000000000e+00      -1.447763884026e+00       8.583060986232e-10       1.784523348125e-07      -1.985150479974e-08 
 2490       7.771839722308e+01       2.769420802104e+00       0.000000000000e+00      -1.450778089635e+00       8.573110240493e-10       1.791832179325e-07      -1.998149557836e-08 
 2491       7.739062044840e+01       2.782288850231e+00       0.000000000000e+00      -1.454996655489e+00       8.563171506574e-10       1.799251675170e-07      -2.009730297205e-08 
 2492       7.706508763444e+01       2.795143110048e+00       0.000000000000e+00      -1.460416180181e+00       8.553244751256e-10       1.806787137859e-07      -2.019841191426e-08 
 2493       7.674188255483e+01       2.807974799899e+00       0.000000000000e+00      -1.467033244419e+00       8.543329940376e-10       1.814443893939e-07      -2.028430502407e-08 
 2494       7.642108075965e+01       2.820775623569e+00       0.000000000000e+00      -1.474842040659e+00       8.533427044511e-10       1.822225167614e-07      -2.035465896192e-08 
 2495       7.610272409000e+01       2.833539313949e+00       0.000000000000e+00      -1.483827246874e+00       8.523536056099e-10       1.830125680093e-07      -2.040993539575e-08 
 2496       7.578684601432e+01       2.846260098377e+00       0.000000000000e+00      -1.493971110905e+00       8.513656972510e-10       1.838137993990e-07      -2.045079522829e-08 
 2497       7.547348009195e+01       2.858932185974e+00       0.000000000000e+00      -1.505255816942e+00       8.503789790375e-10       1.846254634880e-07      -2.047790271565e-08 
 2498       7.516265997322e+01       2.871549767624e+00       0.000000000000e+00      -1.517663485451e+00       8.493934505585e-10       1.854468091222e-07      -2.049192547407e-08 
 2499       7.485441939956e+01       2.884107015959e+00       0.000000000000e+00      -1.531176173113e+00       8.484091113284e-10       1.862770814286e-07      -2.049353448683e-08 
 2500       7.454879220356e+01       2.896598085341e+00       0.000000000000e+00      -1.545775872757e+00       8.474259607867e-10       1.871155218078e-07      -2.048340411109e-08 
 2501       7.424581230909e+01       2.909017111840e+00       0.000000000000e+00      -1.561444513292e+00       8.464439982980e-10       1.879613679264e-07      -2.046221208467e-08 
 2502       7.394551373133e+01       2.921358213220e+00       0.000000000000e+00      -1.578163959642e+00       8.454632231513e-10       1.888138537094e-07      -2.043063953299e-08 
 2503       7.364793057690e+01       2.933615488918e+00       0.000000000000e+00      -1.595916012681e+00       8.444836345596e-10       1.896722093327e-07      -2.038937097589e-08 
 2504       7.335309704394e+01       2.945783020027e+00       0.000000000000e+00      -1.614682409168e+00       8.435052316601e-10       1.905356612158e-07      -2.033909433450e-08 
 2505       7.306104742217e+01       2.957854869279e+00       0.000000000000e+00      -1.634444821675e+00       8.425280135133e-10       1.914034320139e-07      -2.028050093809e-08 
 2506       7.277181609299e+01       2.969825081025e+00       0.000000000000e+00      -1.655184858530e+00       8.415519791030e-10       1.922747406108e-07      -2.021428553102e-08 
 2507       7.248543752959e+01       2.981687681218e+00       0.000000000000e+00      -1.676884063744e+00       8.405771273358e-10       1.931488021106e-07      -2.014114627952e-08 
 2508       7.220194629700e+01       2.993436677394e+00       0.000000000000e+00      -1.699523916947e+00       8.396034570409e-10       1.940248278312e-07      -2.006178477868e-08 
 2509       7.192137705217e+01       3.005066058654e+00       0.000000000000e+00      -1.723085833324e+00       8.386309669697e-10       1.949020252955e-07      -1.997690605926e-08 
 2510       7.164376454410e+01       3.016569795648e+00       0.000000000000e+00      -1.747551163548e+00       8.376596557955e-10       1.957795982251e-07      -1.988721859465e-08 
 2511       7.136914361388e+01       3.027941840554e+00       0.000000000000e+00      -1.772901193710e+00       8.366895221130e-10       1.966567465316e-07      -1.979343430775e-08 
 2512       7.109754919480e+01       3.039176127060e+00       0.000000000000e+00      -1.799117145260e+00       8.357205644383e-10       1.975326663098e-07      -1.969626857787e-08 
 2513       7.082901631242e+01       3.050266570348e+00       0.000000000000e+00      -1.826180174936e+00       8.347527812083e-10       1.984065498297e-07      -1.959644024766e-08 
 2514       7.056358008468e+01       3.061207067074e+00       0.000000000000e+00      -1.854071374700e+00       8.337861707805e-10       1.992775855290e-07      -1.949467163004e-08 
 2515       7.030127572194e+01       3.071991495352e+00       0.000000000000e+00      -1.882771771672e+00       8.328207314325e-10       2.001449580055e-07      -1.939168851512e-08 
 2516       7.004213852712e+01       3.082613714732e+00       0.000000000000e+00      -1.912262328062e+00       8.318564613619e-10       2.010078480097e-07      -1.928822017711e-08 
 2517       6.978620389575e+01       3.093067566188e+00       0.000000000000e+00      -1.942523941107e+00       8.308933586857e-10       2.018654324368e-07      -1.918499938130e-08 
 2518       6.953350731605e+01       3.103346872092e+00       0.000000000000e+00      -1.973537443004e+00       8.299314214402e-10       2.027168843193e-07      -1.908276239097e-08 
 2519       6.928408436906e+01       3.113445436202e+00       0.000000000000e+00      -2.005283600842e+00       8.289706475806e-10       2.035613728194e-07      -1.898224897436e-08 
 2520       6.903797072867e+01       3.123357043643e+00       0.000000000000e+00      -2.037743116538e+00       8.280110349805e-10       2.043980632212e-07      -1.888420241159e-08 
 2521       6.879520216172e+01       3.133075460885e+00       0.000000000000e+00      -2.070896626773e+00       8.270525814317e-10       2.052261169233e-07      -1.878936950169e-08 
 2522       6.855581452812e+01       3.142594435731e+00       0.000000000000e+00      -2.104724702921e+00       8.260952846441e-10       2.060446914310e-07      -1.869850056949e-08 
 2523       6.831984378091e+01       3.151907697292e+00       0.000000000000e+00      -2.139207850987e+00       8.251391422447e-10       2.068529403487e-07      -1.861234947263e-08 
 2524       6.808732596631e+01       3.161008955975e+00       0.000000000000e+00      -2.174326511538e+00       8.241841517779e-10       2.076500133720e-07      -1.853167360854e-08 
 2525       6.785829722387e+01       3.169891903462e+00       0.000000000000e+00      -2.210061059643e+00       8.232303107050e-10       2.084350562805e-07      -1.845723392140e-08 
 2526       6.763279378653e+01       3.178550212690e+00       0.000000000000e+00      -2.246391804798e+00       8.222776164036e-10       2.092072109298e-07      -1.838979490915e-08 
 2527       6.741085198068e+01       3.186977537837e+00       0.000000000000e+00      -2.283298990867e+00       8.213260661676e-10       2.099656152440e-07      -1.833012463047e-08 
 2528       6.719250822627e+01       3.195167514301e+00       0.000000000000e+00      -2.320762796015e+00       8.203756572065e-10       2.107094032077e-07      -1.827899471178e-08 
 2529       6.697779903690e+01       3.203113758683e+00       0.000000000000e+00      -2.358763332639e+00       8.194263866455e-10       2.114377048588e-07      -1.823718035425e-08 
 2530       6.676676101989e+01       3.210809868770e+00       0.000000000000e+00      -2.397280647303e+00       8.184782515247e-10       2.121496462803e-07      -1.820546034083e-08 
 2531       6.655943087637e+01       3.218249423511e+00       0.000000000000e+00      -2.436294720676e+00       8.175312487991e-10       2.128443495931e-07      -1.818461704320e-08 
 2532       6.635584540137e+01       3.225425983009e+00       0.000000000000e+00      -2.475785467461e+00       8.165853753380e-10       2.135209329479e-07      -1.817543642886e-08 
 2533       6.615603214284e+01       3.232333977191e+00       0.000000000000e+00      -2.515732686437e+00       8.156406284441e-10       2.141786743889e-07      -1.817848304818e-08 
 2534       6.595998131958e+01       3.238971377502e+00       0.000000000000e+00      -2.556115910399e+00       8.146970074172e-10       2.148175050133e-07      -1.819342284907e-08 
 2535       6.576767374115e+01       3.245337040623e+00       0.000000000000e+00      -2.596914555218e+00       8.137545120077e-10       2.154375200712e-07      -1.821969450641e-08 
 2536       6.557909013408e+01       3.251429821176e+00       0.000000000000e+00      -2.638107969591e+00       8.128131418989e-10       2.160388154836e-07      -1.825673390390e-08 
 2537       6.539421114181e+01       3.257248571719e+00       0.000000000000e+00      -2.679675434973e+00       8.118728967065e-10       2.166214878438e-07      -1.830397412854e-08 
 2538       6.521301732456e+01       3.262792142750e+00       0.000000000000e+00      -2.721596165511e+00       8.109337759784e-10       2.171856344188e-07      -1.836084546494e-08 
 2539       6.503548915927e+01       3.268059382699e+00       0.000000000000e+00      -2.763849307976e+00       8.099957791945e-10       2.177313531511e-07      -1.842677538978e-08 
 2540       6.486160703952e+01       3.273049137931e+00       0.000000000000e+00      -2.806413941696e+00       8.090589057664e-10       2.182587426598e-07      -1.850118856621e-08 
 2541       6.469135127540e+01       3.277760252744e+00       0.000000000000e+00      -2.849269078491e+00       8.081231550369e-10       2.187679022422e-07      -1.858350683819e-08 
 2542       6.452470209346e+01       3.282191569364e+00       0.000000000000e+00      -2.892393662603e+00       8.071885262799e-10       2.192589318754e-07      -1.867314922492e-08 
 2543       6.436163963658e+01       3.286341927949e+00       0.000000000000e+00      -2.935766570633e+00       8.062550187000e-10       2.197319322175e-07      -1.876953191520e-08 
 2544       6.420214396393e+01       3.290210166583e+00       0.000000000000e+00      -2.979366611470e+00       8.053226314324e-10       2.201870046096e-07      -1.887206826183e-08 
 2545       6.404619505086e+01       3.293795121276e+00       0.000000000000e+00      -3.023172526227e+00       8.043913635424e-10       2.206242510765e-07      -1.898016877596e-08 
 2546       6.389377278877e+01       3.297095625964e+00       0.000000000000e+00      -3.067162988172e+00       8.034612140250e-10       2.210437743290e-07      -1.909324112144e-08 
 2547       6.374485698510e+01       3.300110512505e+00       0.000000000000e+00      -3.111316602664e+00       8.025321818050e-10       2.214456777647e-07      -1.921069010925e-08 
 2548       6.359942736317e+01       3.302838610677e+00       0.000000000000e+00      -3.155611907084e+00       8.016042657364e-10       2.218300654700e-07      -1.933191769178e-08 
 2549       6.345746356211e+01       3.305278748181e+00       0.000000000000e+00      -3.200027370766e+00       8.006774646021e-10       2.221970422212e-07      -1.945632295726e-08 
 2550       6.331894513682e+01       3.307429750634e+00       0.000000000000e+00      -3.244541394934e+00       7.997517771138e-10       2.225467134863e-07      -1.958330212403e-08 
 2551       6.318385155779e+01       3.309290441572e+00       0.000000000000e+00      -3.289132312636e+00       7.988272019115e-10       2.228791854261e-07      -1.971224853496e-08 
 2552       6.305216221108e+01       3.310859642445e+00       0.000000000000e+00      -3.333778388670e+00       7.979037375633e-10       2.231945648962e-07      -1.984255265174e-08 
 2553       6.292385639822e+01       3.312136172618e+00       0.000000000000e+00      -3.378457819525e+00       7.969813825651e-10       2.234929594481e-07      -1.997360204926e-08 
 2554       6.279891333610e+01       3.313118849366e+00       0.000000000000e+00      -3.423148733309e+00       7.960601353404e-10       2.237744773307e-07      -2.010478140989e-08 
 2555       6.267731215689e+01       3.313806487878e+00       0.000000000000e+00      -3.467829189686e+00       7.951399942396e-10       2.240392274921e-07      -2.023547251786e-08 
 2556       6.255903190794e+01       3.314197901251e+00       0.000000000000e+00      -3.512477179805e+00       7.942209575403e-10       2.242873195806e-07      -2.036505425355e-08 
 2557       6.244405155173e+01       3.314291900489e+00       0.000000000000e+00      -3.557070626235e+00       7.933030234464e-10       2.245188639469e-07      -2.049290258782e-08 
 2558       6.233234996573e+01       3.314087294504e+00       0.000000000000e+00      -3.601587382900e+00       7.923861900882e-10       2.247339716448e-07      -2.061839057634e-08 
 2559       6.222390594234e+01       3.313582890112e+00       0.000000000000e+00      -3.646005235008e+00       7.914704555221e-10       2.249327544332e-07      -2.074088835386e-08 
 2560       6.211869818879e+01       3.312777492032e+00       0.000000000000e+00      -3.690301898988e+00       7.905558177300e-10       2.251153247775e-07      -2.085976312855e-08 
